site,FGF_r1.30s,FGF_r2.30s,FGF_r3.30s,FGF_r1.2m,FGF_r2.2m,FGF_r3.2m,FGF_r1.5m,FGF_r2.5m,FGF_r3.5m,FGF_r1.30m,FGF_r2.30m,FGF_r3.30m,MAPK1_motif,MTOR_motif,y.MAPK1,y.MTOR,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50
CTTN;418;,0.422521996510785,0.388280568065359,0.378680009967902,0.399462432518137,0.40842440636155397,0.419894344784755,0.41266699007946606,0.44093883368488396,0.42542666429291204,0.455869146598614,0.44558506214879995,0.447842938552926,0.832167832167832,0.7307692307692311,0,0,0,3,3,0,2,1,4,2,0,4,3,1,0,1,0,4,4,1,0,4,1,4,4,0,3,4,4,3,4,0,3,3,2,0,0,3,2,3,4,3,1,2,0,4,1,0,4,2,1,2
EIF4ENIF1;135;,0.41605643257924196,0.4018647693806,0.421786010193277,0.41957066694487394,0.418276669806445,0.4207536668252829,0.4482347943165,0.434762809229364,0.419096403083234,0.46644510004073403,0.45361502094994,0.471056710747778,0.391608391608392,0.546153846153846,0,0,3,4,3,4,3,2,0,1,3,0,2,0,2,0,3,0,2,2,4,3,2,3,1,1,2,4,3,2,0,3,1,3,0,0,0,1,3,0,2,0,0,4,2,2,1,3,3,0,1,0
TMCC3;176;,0.409045025724201,0.40201147331317605,0.393850118082252,0.442309749834726,0.464194435499555,0.39024534646639897,0.43377316264865995,0.397948038976751,0.42588304715739006,0.415517107080694,0.41832182436224497,0.455450513780481,0.405594405594405,0.40769230769230796,0,0,2,2,3,1,2,1,2,3,2,3,3,2,2,3,4,0,3,3,0,1,0,3,1,2,3,2,0,3,2,0,1,0,0,3,0,0,2,3,4,0,2,3,1,4,3,3,0,1,4,1
EIF3B;120;,0.420341899596911,0.4097842887390561,0.41921575377500103,0.41490205047145595,0.456164841371169,0.425045066056471,0.464223938249192,0.433440525350423,0.418211129141643,0.43616751063244796,0.441850487739063,0.442588468976509,0.503496503496503,0.615384615384615,0,0,2,3,0,2,3,4,2,3,3,1,3,1,3,1,4,1,1,3,0,1,1,4,1,3,0,3,0,2,3,1,4,4,4,1,2,3,1,3,2,2,0,4,1,2,4,3,3,4,1,1
NUP153;339;,0.445241243010924,0.4249988336539461,0.4502707732647321,0.453873022183758,0.43669356122704,0.458754704756874,0.5072483524450571,0.523702581377119,0.50852370385915,0.593980807284016,0.582285117238127,0.6082255899580999,0.7132867132867131,0.653846153846154,0,0,3,0,1,2,1,4,3,1,0,1,0,3,2,1,3,2,1,1,0,0,3,2,4,0,2,0,0,3,3,2,2,0,3,3,0,4,1,2,2,1,0,4,1,3,3,4,4,1,0,0
TMCC1;120;,0.40816416960625107,0.438304879779885,0.444523774940975,0.472969894189397,0.38719842458298204,0.448763189627019,0.393353138476154,0.464658758183645,0.38399128197357496,0.453860412970781,0.481392373621384,0.4549942491121429,0.44055944055944,0.576923076923077,0,0,4,2,0,2,1,1,3,0,4,2,1,2,3,2,4,2,0,0,3,1,1,3,4,4,3,1,2,1,1,4,2,1,1,3,3,4,2,0,4,4,1,0,2,4,4,1,4,3,2,3
PRCC;159;,0.39147193070614705,0.434134053804318,0.386848579485388,0.440765277861358,0.409356927982293,0.4242115108166671,0.456407485645871,0.448969295520271,0.47054041723033296,0.46149730804332706,0.42864898952045893,0.453557739925754,0.5244755244755239,0.507692307692308,0,0,1,4,2,2,1,1,0,2,3,3,4,4,1,0,1,0,0,0,1,2,2,2,3,3,1,2,2,3,2,2,0,0,1,2,3,0,1,4,4,2,2,1,3,3,4,4,3,3,2,3
DAP;3;,0.45950372554610996,0.480639848420976,0.442453724440453,0.49753004207984297,0.4101783557683089,0.502586222223477,0.511633689974864,0.548115915663969,0.581169686860776,0.582131168630598,0.5497924339002739,0.581508442575797,0.45454545454545403,0.46923076923076895,0,0,0,3,4,3,0,4,2,1,4,4,4,2,1,1,1,1,2,1,4,3,4,3,2,3,1,4,0,1,2,4,1,3,4,1,1,3,0,4,3,4,1,3,3,3,1,1,4,1,3,4
UNK;385;,0.430492747056234,0.40542503510711697,0.4276999441506699,0.468363750599114,0.458001978473219,0.478412189957026,0.44956618961243705,0.467676395427031,0.461533384445814,0.47433591092194805,0.482907917058433,0.48977983915429896,0.629370629370629,0.7307692307692311,0,0,0,4,4,4,2,0,1,2,0,1,1,1,4,4,4,3,2,0,1,4,3,2,3,3,1,3,2,0,3,2,3,2,3,2,1,3,2,4,2,2,4,4,1,2,2,0,0,1,4,1
RAF1;259;,0.42747584409281203,0.403472184029105,0.423448138051673,0.426233064327235,0.43608060734127296,0.448984245008201,0.44020096814554793,0.442622049596337,0.41746930205793203,0.45301571589630796,0.445102942983604,0.44455587088753296,0.3986013986013979,0.592307692307692,0,0,3,4,0,1,1,3,4,2,2,4,4,0,0,3,3,2,3,4,3,2,2,2,4,3,3,2,3,1,4,4,3,3,3,3,1,0,0,1,2,3,0,3,2,4,0,0,1,2,3,2
MKRN2;365;,0.38783207289046795,0.436698329215482,0.458133740319821,0.423242841743965,0.409523360638135,0.46012564512683,0.43607370549725005,0.462943780704594,0.39799053049030997,0.46751602647993495,0.48888396164856396,0.42824187721598606,0.41258741258741205,0.592307692307692,0,0,3,3,4,3,0,2,4,0,2,2,0,3,3,4,1,4,3,3,4,2,2,2,1,0,2,3,3,2,4,1,4,4,0,0,2,0,1,2,4,3,3,2,3,2,1,2,1,3,1,0
MTMR1;47;,0.4505535616890371,0.42982299696622,0.454467537270341,0.47533401009334497,0.499385862389628,0.49716416772451294,0.539864104473383,0.488731527554307,0.51303626399587,0.500551847067492,0.5086423515135461,0.516001806099481,0.48251748251748205,0.6,0,0,2,2,0,1,4,3,1,2,2,2,2,4,1,1,1,1,2,3,0,1,3,0,2,4,1,3,4,1,2,0,4,3,4,1,0,1,0,0,2,2,1,4,1,0,2,2,1,3,0,4
DDX27;23;,0.38591427439913506,0.402112869617124,0.38906629756762495,0.41219094072051704,0.44807262814274795,0.39033725822599,0.40480297011101396,0.3980934718336911,0.41982444316260203,0.4458583940002929,0.411535718586625,0.4467723282174829,0.6013986013986011,0.546153846153846,0,0,2,1,4,1,2,3,1,1,2,1,3,3,0,1,4,0,2,4,4,2,3,1,0,1,4,3,0,3,0,4,1,1,0,2,2,2,1,3,3,2,4,4,3,0,0,3,0,0,1,0
DDX27;25;,0.430352280946448,0.41256947465351096,0.40069279493131305,0.411378464409077,0.45563989939894495,0.40184298539253704,0.418477551559233,0.408802762744945,0.42852821645708705,0.449661407960165,0.421399941140889,0.45291543893818603,0.51048951048951,0.41538461538461496,0,0,2,3,2,4,3,4,1,4,0,3,4,4,4,3,3,0,0,3,1,4,3,4,1,0,4,3,2,2,0,1,4,0,3,2,3,1,3,0,2,1,2,3,0,4,1,0,0,1,4,1
CDH11;788;,0.434251566395901,0.4484090878539871,0.471352117099774,0.44704160874418697,0.44656174662678005,0.49676128554475607,0.493376701228684,0.481998368422406,0.414197072025484,0.42897853290659704,0.502742595664898,0.44228752306868896,0.34265734265734193,0.40769230769230796,0,0,0,4,1,2,0,4,3,3,3,3,2,1,3,4,3,4,4,3,3,2,4,3,4,4,3,3,0,2,0,0,0,1,1,1,3,0,3,4,3,3,2,4,4,4,0,2,3,2,4,3
ANP32B;265;,0.43415806317149297,0.441613391145701,0.394791461336298,0.41033741450354905,0.441664141353631,0.41153588096479,0.448888475893827,0.4075049596822079,0.45925315179717496,0.453264538132943,0.41405507180248496,0.45390761239040206,0.384615384615385,0.223076923076923,0,0,2,1,3,4,3,4,2,2,2,1,0,2,1,4,3,1,4,4,2,0,2,1,4,4,4,3,1,3,4,3,2,0,0,3,3,3,1,4,3,0,2,3,3,4,2,0,3,1,0,2
AFAP1;284;,0.43331843149233296,0.4110336302595,0.39583772750602203,0.46262244235886296,0.477307999525576,0.440080220508096,0.43579785391911,0.436347397246641,0.466144969261684,0.446244254232861,0.42723395861607394,0.47662945961915704,0.573426573426573,0.530769230769231,0,0,3,2,1,3,1,2,3,4,0,4,3,3,1,4,0,4,3,2,1,3,3,3,3,2,2,3,3,1,1,4,0,4,0,2,4,0,1,3,4,4,4,0,0,0,3,1,0,1,1,3
G3BP2;225;,0.40662116549159794,0.393890944968881,0.42002807813596205,0.396475861727544,0.412884476138359,0.38588049317185297,0.411508737461325,0.400721431145856,0.421167090718041,0.419264244909842,0.39899851184153495,0.41092749713003496,0.48951048951048903,0.530769230769231,0,0,2,0,4,4,3,1,2,1,2,0,1,3,4,3,2,2,0,1,0,4,4,0,1,1,0,2,0,4,2,4,2,4,2,0,1,0,0,3,2,0,4,0,4,3,1,2,0,2,1,3
DDX51;432;,0.39855745661394,0.44587932009387704,0.40769151483896504,0.39809542478420207,0.470241494322294,0.37307299718413206,0.49681340295915605,0.409399063417904,0.44847198725502097,0.43941758867648495,0.3684616180280171,0.460265940126496,0.5874125874125871,0.6,0,0,2,0,4,2,0,1,4,0,2,4,4,3,2,3,4,3,3,2,2,4,4,0,4,0,1,0,0,3,2,1,1,0,1,1,4,0,3,2,2,1,0,4,1,3,1,1,0,4,0,2
PNN;666;,0.38270458142656394,0.42661404281697496,0.395077053518451,0.44318735114648605,0.43552539529214895,0.41635757024594106,0.4551351006681839,0.42790439230300104,0.453029509194249,0.45056302113863295,0.41889853339244704,0.439932034267419,0.44055944055944,0.523076923076923,0,0,1,1,2,3,3,3,0,4,3,1,1,3,3,4,3,4,4,3,2,1,2,0,1,3,1,4,1,1,4,1,0,0,1,4,1,4,2,2,1,2,2,4,4,3,1,4,2,0,2,3
PHKB;693;,0.4023192749240971,0.40248937479226,0.425868816283248,0.45770906564355107,0.467097067377323,0.42675272354059796,0.40270227151732707,0.425649193898564,0.412339007195411,0.4437158857807829,0.419878200468386,0.40456577151309003,0.5594405594405589,0.546153846153846,0,0,2,3,3,2,1,3,3,0,4,1,4,3,1,0,1,1,0,1,3,2,1,4,1,2,3,2,2,3,0,2,1,4,0,3,1,1,2,0,3,4,2,1,4,3,3,3,4,0,3,0
LEO1;631;,0.46659372686073797,0.439701688014026,0.38982845179549,0.435301081592073,0.422960240835672,0.427945100468181,0.39465144667701507,0.425350841782301,0.457168522055073,0.44362109055164295,0.428682472796618,0.450331330711677,0.48251748251748205,0.46153846153846206,0,0,1,1,0,4,2,1,4,0,3,1,4,1,4,3,3,3,1,1,4,1,2,0,3,0,0,1,1,3,4,3,4,3,1,0,2,3,1,4,2,1,0,4,1,2,2,1,3,4,2,1
HNRNPAB;260;,0.41443919420531705,0.43400640670077795,0.39575950066489396,0.415278118558798,0.396588519241295,0.41294220944550797,0.42734135444393895,0.442126133594144,0.47626970751530395,0.45934830597924997,0.4648297040570779,0.464762449294091,0.363636363636363,0.607692307692308,0,0,4,4,2,1,0,4,2,4,0,0,3,2,1,1,4,3,4,3,3,3,1,3,0,1,4,0,4,1,0,3,4,4,3,3,3,2,0,2,2,0,4,1,3,2,4,1,1,0,2,4
MKRN2;139;,0.4179830060075279,0.405068232478199,0.41588625707336,0.442041377958052,0.418010941187537,0.422088299344747,0.43273006089109006,0.460408975523458,0.449427918067377,0.484004176414207,0.45247778673412203,0.48671033259159996,0.643356643356643,0.6,0,0,3,0,2,0,4,3,0,3,3,0,3,1,0,0,0,3,1,3,2,4,3,2,1,3,4,2,0,0,4,1,1,4,4,1,2,3,1,0,4,3,2,0,2,1,3,2,4,0,3,4
GTF3C1;1890;,0.417840942084776,0.354641992890533,0.3465542419524831,0.369730991655201,0.421379439420764,0.41179653020105494,0.41015487436798903,0.399733585636926,0.379497141901872,0.3647469682329129,0.39127180462332795,0.4073391281629679,0.6363636363636359,0.592307692307692,0,0,2,4,1,2,0,0,3,1,1,4,0,3,2,4,1,1,2,1,0,4,4,1,1,4,4,2,3,2,0,3,2,4,2,4,1,4,4,2,4,3,4,2,1,3,3,2,3,4,1,3
KDM5C;317;,0.522001771766784,0.482248092885505,0.471854776483392,0.503201470946833,0.503478015198832,0.508204624018669,0.648819768204464,0.631151609926606,0.5721367980634781,0.530260025943326,0.5313623118289149,0.5638249587050389,0.307692307692308,0.369230769230769,0,0,3,0,3,0,2,2,4,4,3,1,3,3,4,4,1,2,3,3,4,2,3,3,1,0,0,4,4,4,2,4,4,2,2,4,2,1,0,3,3,4,4,3,0,4,0,0,4,3,4,1
SORBS1;54;,0.454626531389324,0.41437310144215,0.39003895250026793,0.466511504342606,0.41280653847513704,0.42174427264666997,0.378345577382389,0.422917468230452,0.47404113287178395,0.421389495344238,0.459842889039438,0.44816895258659495,0.573426573426573,0.6615384615384621,0,0,1,4,2,4,3,4,3,1,0,3,2,1,2,4,2,2,0,3,3,1,2,0,2,0,1,3,2,4,0,2,2,3,2,2,4,3,3,4,1,3,4,2,2,4,3,4,3,1,3,2
CLIP2;18;,0.447484210319755,0.428607207650265,0.41328612174260604,0.478579563965685,0.442040092114243,0.44157186523108105,0.439373649962055,0.45107671510527,0.47402983035327795,0.44558682853909,0.45259560434623597,0.48074576845897493,0.6013986013986011,0.6923076923076921,0,0,1,3,0,0,4,3,0,2,0,3,4,4,1,0,2,4,1,3,1,1,3,4,2,3,3,0,0,2,1,0,4,1,4,2,1,4,2,4,3,3,1,1,2,3,0,1,3,1,3,4
DROSHA;354;,0.40300450395803994,0.392801854896873,0.405090014725641,0.43218861565342503,0.396812853697389,0.387627024392564,0.40287175127258,0.42396296251286997,0.437386432009027,0.418424912445162,0.40980035345609295,0.41730587468627,0.594405594405594,0.5538461538461539,0,0,1,2,1,0,3,2,2,2,0,3,1,0,0,2,1,0,1,1,3,0,0,4,0,0,1,4,3,0,4,4,4,3,4,1,1,3,0,0,2,2,3,4,4,1,2,2,0,4,4,2
ADCY9;354;,0.40477773244090504,0.40697905919934496,0.426139302579911,0.378364152907647,0.438331964202587,0.405687517480478,0.40213532043396705,0.426427001456812,0.37655831280386404,0.440250984211424,0.406100061525618,0.42486628571906204,0.461538461538461,0.538461538461538,0,0,0,4,0,0,4,0,0,2,3,3,2,0,4,1,0,1,0,3,2,2,2,0,3,0,4,1,0,4,4,3,3,2,1,2,2,3,2,0,4,3,3,0,2,4,3,3,4,1,2,2
ADCY9;357;,0.40996611185980797,0.426300380524674,0.446231344651881,0.460744745202092,0.459297002258885,0.4257062264145561,0.41854600656088703,0.446767906392279,0.396472574327957,0.46309253647106896,0.42537530025724,0.444953763186009,0.3986013986013979,0.476923076923077,0,0,1,1,0,3,4,1,2,4,2,2,1,2,0,4,0,1,0,2,1,0,2,3,4,3,1,0,1,4,0,1,1,2,0,2,4,2,0,0,2,3,2,0,0,4,2,0,0,3,1,1
THRAP3;405;,0.429397888264174,0.435242598106799,0.40031439587463596,0.39751232233574607,0.43494573981691204,0.446275789561519,0.45522991196969004,0.424913795556578,0.456062707893896,0.4663261843885379,0.4537604772818879,0.43953402924588003,0.6223776223776221,0.623076923076923,0,0,3,4,1,1,4,4,3,3,4,1,2,2,4,0,3,0,2,3,4,2,3,4,4,0,4,4,2,4,4,1,2,1,1,0,0,0,0,0,2,4,1,4,3,0,4,4,1,0,1,1
CGNL1;415;,0.43959776146436996,0.416709841301395,0.44407008038846596,0.45655574884097705,0.43567262800843704,0.47834298092744104,0.44729590664111396,0.464839731587128,0.435644661402526,0.49779352797786697,0.502451407251903,0.5102859061562329,0.496503496503496,0.492307692307692,0,0,2,4,1,1,4,2,0,1,1,4,1,2,1,0,4,4,0,4,4,2,3,3,0,4,3,2,4,3,2,4,4,0,4,2,4,3,3,0,2,1,3,3,4,3,3,3,2,0,0,4
RNF4;98;,0.44096863685345,0.45151616313097404,0.473659005392906,0.46636408999862894,0.44563144526857706,0.460343906829342,0.46741343057319795,0.430670465797145,0.42338908490769805,0.484182483311114,0.463549799496175,0.469841010524248,0.42657342657342606,0.43846153846153796,0,0,0,2,0,3,3,2,2,0,1,3,3,0,1,2,2,4,3,2,3,2,1,1,2,0,3,4,4,2,4,0,3,1,0,4,3,4,2,3,2,3,4,0,3,0,1,2,2,4,4,3
RNF4;99;,0.423331505679535,0.42221742843143106,0.42624662438526006,0.448213873254231,0.43992777654816906,0.398988914122581,0.449242013123924,0.40320052014493607,0.421811888229755,0.4656722666704521,0.45229808706900604,0.45890315743120497,0.44055944055944,0.492307692307692,0,0,2,3,1,3,0,0,2,0,0,0,0,2,4,0,3,1,4,2,4,0,3,1,0,1,0,0,3,4,1,0,3,2,0,4,4,3,1,4,2,4,4,0,0,1,3,3,0,4,3,1
ZNF106;1381;,0.410961019393751,0.390733697478844,0.379217424766168,0.427503718151386,0.44706335413558,0.403813666505692,0.4216859375230829,0.403637872362825,0.42360386357465296,0.458047747341407,0.442259664766867,0.47748756265672104,0.45454545454545403,0.507692307692308,0,0,3,1,0,1,0,1,0,3,2,0,3,0,3,4,4,2,2,1,1,2,3,1,0,2,3,3,2,3,4,0,4,2,4,4,3,4,4,4,2,3,0,1,2,0,0,2,3,0,4,0
NUP153;335;,0.44265119648922796,0.425383407718478,0.445364511268116,0.4573248468875471,0.43509036082328706,0.46574880357333004,0.504403548569924,0.5000244437728479,0.49800431597437606,0.524159928532569,0.5445806591070639,0.531744263892291,0.6363636363636359,0.6615384615384611,0,0,4,4,0,3,4,3,2,4,1,1,1,0,2,3,2,4,4,4,1,0,2,0,2,4,1,2,3,0,4,2,2,2,3,0,1,0,0,4,4,0,0,0,2,2,2,0,1,2,4,1
TENM4;251;,0.3587283087076071,0.415279044633906,0.33803561425043704,0.40845023481968895,0.46623019030156,0.335872398190865,0.42071651846588204,0.339276488049274,0.454608226762849,0.457039958109401,0.32238082183495503,0.46045799530085996,0.44055944055944,0.453846153846154,0,0,3,0,1,1,1,4,2,2,4,2,2,1,4,0,3,2,4,3,4,4,4,4,1,4,3,4,4,0,0,1,4,4,2,3,0,2,3,0,0,4,4,3,0,3,1,4,4,2,0,1
TRPM7;1511;,0.49108835374905496,0.41343793104964205,0.48083721843814203,0.45018288776687,0.47728026639182597,0.486518315921841,0.45549673425797604,0.46020139633011403,0.396570710744679,0.45774380097338296,0.514197423816533,0.45757779220280104,0.41258741258741205,0.630769230769231,0,0,1,3,2,0,1,3,0,1,0,2,1,1,3,4,3,0,4,1,3,3,2,2,2,4,3,0,3,2,3,0,3,1,3,1,4,2,1,4,1,4,0,3,0,4,4,3,2,4,1,4
ANAPC1;355;,0.441483395197746,0.40780776262415996,0.43977867769443496,0.475827796022799,0.437131213986099,0.453449655606982,0.434041483867822,0.470878264863729,0.457310142603843,0.426924021817016,0.462036052486758,0.44763866353910603,0.678321678321678,0.653846153846154,0,0,1,0,3,2,4,3,1,2,2,4,3,1,1,2,2,4,1,2,1,3,2,4,2,1,4,0,2,4,0,1,3,3,1,4,2,1,4,1,0,0,3,0,0,1,4,1,2,1,0,1
GLCCI1;69;,0.42897956752142696,0.42265583993696504,0.419408369842461,0.445578707348302,0.42922957726763206,0.4337489479822879,0.4396305584081311,0.434131241931063,0.491823625887791,0.46168159796583,0.458118005385311,0.47842286138405504,0.629370629370629,0.6,0,0,3,3,2,2,1,3,1,4,4,3,3,3,1,3,2,0,3,3,0,1,1,0,1,4,0,3,4,2,0,1,1,1,3,1,4,0,1,2,4,2,0,3,2,0,1,2,4,4,4,0
PTPRA;180;,0.41629049286287,0.41555227521202004,0.39666585865381504,0.429518441958494,0.39750984678240503,0.424984164733786,0.374632748685235,0.44815667410458,0.4199169922836579,0.451418981576935,0.47137916066931396,0.4792721718212511,0.468531468531468,0.484615384615385,0,0,2,2,0,3,3,0,0,1,4,1,4,4,0,0,2,2,1,3,2,4,4,1,1,3,0,0,2,4,1,4,2,2,4,3,1,1,2,2,1,2,4,0,1,4,1,4,2,1,3,3
GPBP1L1;353;,0.38931979735723704,0.4008119248717629,0.36710641023087504,0.41330080935294605,0.426645208258159,0.39092409534011496,0.37364915422659295,0.380785981539758,0.42903920658304706,0.4245447902106889,0.40000075166977705,0.430773132992672,0.573426573426573,0.546153846153846,0,0,3,2,2,4,0,1,1,3,0,0,2,4,4,4,3,0,4,3,2,2,4,1,4,3,3,3,0,4,0,3,3,1,2,1,2,2,0,0,4,2,4,0,2,0,1,0,0,4,4,0
DOT1L;683;,0.4210896559261239,0.393865135445216,0.39601441057618103,0.46050387622461403,0.441058722425068,0.41529803587943503,0.423909326732769,0.449294901262918,0.47343406021823,0.426204511830416,0.424706876700393,0.47225640652785295,0.671328671328671,0.7307692307692311,0,0,1,0,3,3,2,4,2,2,4,4,1,0,4,1,3,4,2,3,0,4,4,3,0,1,0,1,2,3,2,0,0,2,2,4,1,1,0,4,2,3,2,2,4,2,4,0,1,2,1,1
EIF4ENIF1;344;,0.443680195497192,0.419979941939399,0.451286430541938,0.429600570570695,0.41103981710960097,0.411004617199718,0.46120753498222605,0.45804086373972,0.487435319236129,0.4422403401285129,0.469443745326377,0.453667234551294,0.47552447552447497,0.546153846153846,0,0,4,3,0,2,4,4,1,2,1,0,2,2,0,1,0,4,0,3,3,2,2,1,0,1,1,0,3,3,4,2,0,4,1,2,3,1,4,4,0,0,2,2,4,4,0,0,0,3,0,0
JMJD1C;138;,0.383329517889961,0.424163837553206,0.43247391709828703,0.45389840956461697,0.439347050298988,0.413575211183858,0.46805050103437296,0.45556346066697606,0.453365384901724,0.5237803210423579,0.505644915571799,0.49778711486632304,0.412587412587413,0.453846153846154,0,0,4,1,3,2,3,3,2,3,4,4,4,4,1,4,0,3,3,1,2,4,2,2,0,3,3,2,4,0,1,2,1,0,0,2,2,2,3,4,1,0,4,2,2,2,3,2,3,4,1,4
REPS1;538;,0.43351853721599104,0.37404466665083796,0.456268434670019,0.405800208930516,0.38320898646283597,0.40547581914753206,0.42250263981496794,0.444943407305742,0.402709727428469,0.362376249558749,0.448732173302813,0.429543099216329,0.48951048951048903,0.592307692307692,0,0,3,0,3,1,4,4,4,1,1,0,1,4,3,4,0,4,1,4,1,1,0,2,2,4,1,3,4,1,3,4,2,2,3,4,4,0,4,4,2,2,0,4,2,4,1,2,0,2,1,3
ZNF423;58;,0.41870158615299,0.400522378575729,0.447823398806379,0.480500346688485,0.443298825170762,0.42313793181018206,0.42704804480632397,0.461742268185322,0.472593832905545,0.459353128143894,0.457268676304024,0.475655010189865,0.475524475524476,0.5615384615384621,0,0,3,3,4,0,1,2,1,1,2,4,0,2,3,0,0,3,4,1,4,0,3,1,4,3,0,2,2,3,3,2,3,3,1,1,4,0,0,4,4,0,0,0,2,0,2,4,0,4,2,4
LZTS2;242;,0.424424264191565,0.40208900031590605,0.40706420796997295,0.45586863621516205,0.43977931898166095,0.431752623024183,0.408135720783981,0.417513254807928,0.38794023507235603,0.428901689437837,0.418360880046499,0.43079810317916206,0.65034965034965,0.7153846153846151,0,0,1,4,2,2,0,2,0,4,3,1,4,1,3,3,0,4,3,0,2,1,1,4,2,2,0,4,0,3,2,4,4,1,4,1,1,3,2,4,3,2,1,1,2,2,2,4,3,3,3,0
GAB2;143;,0.42213452674859203,0.414065696453017,0.47086070907130895,0.46650719094778204,0.4411986118898089,0.5171268157614249,0.541590280045111,0.541384218850195,0.47574985709759204,0.550496990984287,0.547617953798216,0.523395708925144,0.706293706293706,0.638461538461538,0,0,0,0,1,1,1,3,0,3,2,3,3,1,1,3,1,4,4,3,3,0,3,3,2,4,2,2,4,3,1,2,4,0,2,4,1,0,4,1,3,2,2,1,2,1,1,0,0,0,3,2
PLIN1;455;,0.37050423364375107,0.36684750946358397,0.40488981128855794,0.420349047553444,0.383824208042209,0.40026843570624204,0.51651358136178,0.53055882206341,0.45661045655768,0.42370021113029493,0.43193802858393,0.393715967637811,0.48951048951048903,0.653846153846154,0,0,4,4,3,1,1,2,2,0,1,1,1,0,0,4,0,0,2,0,0,0,1,1,0,2,0,3,1,0,0,0,0,4,4,2,2,0,3,4,3,0,3,1,2,2,3,0,1,2,0,2
RBM15;256;,0.470588334804556,0.4184242993074,0.41207516121179605,0.42794092160890995,0.432809098837678,0.42209211593009005,0.41204646894142,0.44638983128674203,0.44388204998563396,0.44226202860589797,0.452546877928642,0.46232892361614397,0.41258741258741205,0.538461538461538,0,0,3,4,1,2,4,3,0,0,2,0,4,2,2,2,3,4,0,0,1,4,4,1,0,1,4,0,0,1,1,0,2,1,1,1,4,1,4,3,1,4,1,4,4,0,4,4,0,3,2,3
MAP2K2;394;,0.43203901624851504,0.41837995267348704,0.43675488440567406,0.41770630688668603,0.461995178281145,0.436602754989656,0.49678377114855,0.445342643711323,0.436193492988014,0.453922281358915,0.48471872720587894,0.46114630895312897,0.5524475524475521,0.41538461538461496,0,0,1,2,4,1,1,3,2,0,3,3,0,3,3,1,2,3,3,4,1,4,1,1,2,2,0,3,3,0,4,2,1,2,1,3,2,3,1,1,4,4,3,0,2,2,0,2,2,3,1,4
ZC3H4;159;,0.42735305705448,0.43688368544923795,0.422563237894506,0.44787873602412703,0.41266965242446996,0.42911574160891397,0.450850167307604,0.44450016885152704,0.428146522663986,0.46752521075246506,0.447832614367276,0.493912380538565,0.573426573426573,0.592307692307692,0,0,0,1,4,3,0,0,3,0,4,2,0,2,0,3,1,4,1,2,3,2,4,4,4,3,4,3,2,4,1,0,0,1,3,2,2,1,3,1,3,2,3,4,2,0,3,1,0,1,4,0
RBBP6;361;,0.433623073521545,0.42144341502286703,0.41994743562493,0.4608495214838789,0.450787423334324,0.47831435028497704,0.46535369782748104,0.47492905388125606,0.483051368758455,0.491211811409769,0.47051174744544605,0.48405437325845396,0.615384615384615,0.638461538461538,0,0,0,2,3,3,2,4,4,3,0,3,4,4,3,1,0,1,0,2,4,2,4,2,1,3,1,1,3,3,0,2,0,3,0,4,0,1,1,4,1,3,0,2,0,1,3,1,1,2,3,0
PDXDC1;30;,0.3822674045937561,0.394310524898205,0.41101478465628005,0.439749175292795,0.47671651294192297,0.356018236202277,0.39349603300251096,0.41884151981049894,0.442872967518948,0.516905886103743,0.43360589415654205,0.48717599188400607,0.6013986013986011,0.5692307692307691,0,0,3,0,1,0,1,0,2,0,2,1,2,0,1,3,4,2,4,0,1,4,2,4,2,2,0,4,2,2,4,2,4,1,2,1,3,4,4,3,2,4,3,4,3,2,2,0,4,2,0,3
ITSN2;838;,0.41308257138968496,0.402310622497988,0.43282653835415996,0.41443602569530397,0.437061372335128,0.386842777179939,0.438141473853914,0.42520212664546503,0.409181896264286,0.461093748048163,0.422301632988392,0.47401054385854796,0.643356643356643,0.638461538461538,0,0,0,0,0,1,0,0,0,3,3,2,0,4,3,0,2,4,3,4,4,4,2,4,2,3,1,3,0,3,1,1,4,3,4,4,0,4,0,1,3,1,1,1,0,3,0,2,4,0,1,2
SPHK2;379;,0.414977194959324,0.39763385262050205,0.40070054914054404,0.423655102102526,0.408705068933911,0.4107961059548979,0.46839539707056393,0.46906767444485603,0.466950976593277,0.5088479642689989,0.49490777724175,0.506702339763911,0.7132867132867131,0.623076923076923,0,0,3,2,4,2,4,0,1,3,1,4,3,2,4,4,2,3,2,4,2,3,3,2,2,0,3,2,0,3,1,4,4,2,3,1,3,0,3,3,2,2,3,2,2,2,3,3,2,3,3,3
PEX14;252;,0.434869209269192,0.436742297436432,0.49185881739341997,0.48538033039605,0.44940273358889704,0.52113611122569,0.7824813624784691,0.7231708578805579,0.7327603997069091,0.7476324605340681,0.746051731444432,0.706494617951792,0.706293706293706,0.707692307692308,0,0,0,1,4,2,2,3,2,0,2,0,0,2,2,3,1,3,0,4,1,1,1,0,0,0,1,1,4,1,0,0,2,0,4,0,2,2,1,0,2,4,2,4,1,3,4,2,3,0,4,4
